Country;Category 1;Category 2;Product;Year;Outcome;;;;;;;;;;;;;;;;;;"Fuente: Declaraciones de Ingreso (DIN); importaciones a titulo definitivo ajustadas con sus documentos modificatorios. Servicio Nacional de Aduanas"
Andora;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2021;13708,94;;;;;;;;;;;;;;;;;;
Andora;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2021;1589,50;;;;;;;;;;;;;;;;;;
Andora;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2021;2025,64;;;;;;;;;;;;;;;;;;
Andora;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2021;569,00;;;;;;;;;;;;;;;;;;
Andora;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2021;12911,43;;;;;;;;;;;;;;;;;;
Andora;No Combustibles;Tecnología;Telefony komórkowe;2021;208,59;;;;;;;;;;;;;;;;;;
Andora;No Combustibles;Tecnología;Komputery i ich części;2021;248,73;;;;;;;;;;;;;;;;;;
Andora;No Combustibles;Tecnología;Konsole do gier wideo;2021;1020,51;;;;;;;;;;;;;;;;;;
Andora;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2021;109,41;;;;;;;;;;;;;;;;;;
Angola;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Ropa naftowa;2017;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2017;9602031,15;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2017;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2017;153,45;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2017;1506,37;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2017;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2017;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Tecnología;Telewizory;2017;103,01;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2017;67,25;;;;;;;;;;;;;;;;;;
Angola;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Ropa naftowa;2018;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2018;6352156,49;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2018;81,68;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2018;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2018;576,68;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2018;74,88;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2018;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Tecnología;Telewizory;2018;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2018;0,00;;;;;;;;;;;;;;;;;;
Angola;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Ropa naftowa;2019;197496352,32;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2019;417702,38;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2019;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2019;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2019;594,43;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2019;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2019;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Tecnología;Telewizory;2019;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2019;0,00;;;;;;;;;;;;;;;;;;
Angola;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Ropa naftowa;2020;85954528,43;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2020;241,32;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2020;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2020;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2020;66,95;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2020;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2020;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Tecnología;Telewizory;2020;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2020;0,00;;;;;;;;;;;;;;;;;;
Angola;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Ropa naftowa;2021;537652998,33;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2021;169171,48;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2021;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2021;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2021;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2021;1198,10;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2021;185,99;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Tecnología;Telewizory;2021;0,00;;;;;;;;;;;;;;;;;;
Angola;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2021;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2017;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2017;133,57;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2017;1185,58;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2017;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2017;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2017;78,09;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Tecnología;Telefony komórkowe;2017;166,93;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2018;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2018;59,05;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2018;940,04;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2018;128,24;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2018;202,25;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2018;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Tecnología;Telefony komórkowe;2018;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2019;3635,96;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2019;9403,43;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2019;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2019;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2019;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2019;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Tecnología;Telefony komórkowe;2019;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2020;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2020;102,90;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2020;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2020;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2020;404,94;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2020;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Tecnología;Telefony komórkowe;2020;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2021;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2021;148,60;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2021;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2021;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2021;0,00;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2021;490,21;;;;;;;;;;;;;;;;;;
Anguilla;No Combustibles;Tecnología;Telefony komórkowe;2021;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2017;238,91;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2017;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2017;107,95;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2017;309,48;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2017;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2017;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2018;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2018;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2018;156,93;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2018;99,14;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2018;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2018;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2019;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2019;65086,34;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2019;5853,27;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2019;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2019;2120,37;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2019;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2020;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2020;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2020;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2020;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2020;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2020;129,88;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2021;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2021;0,00;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2021;225,68;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2021;2010,88;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2021;141,20;;;;;;;;;;;;;;;;;;
Antigua i Barbuda;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2021;0,00;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2017;0,00;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2017;0,00;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2017;0,00;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2017;146,82;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2018;0,00;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2018;0,00;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2018;240,57;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2018;0,00;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2019;0,00;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2019;0,00;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2019;0,00;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2019;0,00;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2020;6589,12;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2020;0,00;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2020;0,00;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2020;0,00;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2021;0,00;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2021;4484,16;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2021;0,00;;;;;;;;;;;;;;;;;;
Antyle Holenderskie;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2021;0,00;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Otros productos relevantes;Nawozy;2017;0,00;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Otros productos relevantes;Leki;2017;0,00;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Otros productos relevantes;Polietylen;2017;15687466,53;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Otros productos relevantes;Preparaty paszowe dla zwierząt;2017;0,00;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2017;1841928,18;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2017;11412,46;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2017;50242,22;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2017;5528,64;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2017;684,88;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Maquinarias, aparatos y sus partes;Lodówki i zamrażarki;2017;0,00;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2017;108215,50;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2017;0,00;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2017;752,77;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2017;0,00;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2017;0,00;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2017;0,00;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2017;35316,66;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Tecnología;Telefony komórkowe;2017;5494,94;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Tecnología;Komputery i ich części;2017;0,00;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Tecnología;Telewizory;2017;7284,86;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Tecnología;Konsole do gier wideo;2017;133,23;;;;;;;;;;;;;;;;;;
Arabia Saudyjska;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2017;0,00;;;;;;;;;;;;;;;;;;
